Id,article_no,article_link,authors,publish_date,image_url,title
328,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
329,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
330,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
331,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
332,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
333,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
334,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
335,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
336,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
337,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
338,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
339,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
340,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
341,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
342,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
343,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
344,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
345,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
346,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
347,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
348,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
349,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
350,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
351,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
352,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
353,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
354,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
355,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
356,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
357,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
358,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
359,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
360,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
361,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
362,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
363,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
364,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
365,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
366,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
367,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
368,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
369,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
370,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
371,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
372,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
373,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
374,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
375,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
376,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
377,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
378,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
379,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
380,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
381,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
382,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
383,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
384,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
385,article1,https://www.dailymaverick.co.za/article/2021-11-17-blooming-impunity-update-on-ppe-irregular-expenditure-and-graft/,Mark Heywood,2021-11-17,https://www.dailymaverick.co.za/wp-content/uploads/2021/11/MC-RedRoses-Ctd.jpg?w=1280,Blooming impunity: Update on PPE irregular expenditure and graft
386,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
387,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
388,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
389,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
390,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
391,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
392,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
393,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
394,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
395,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
396,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
397,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
398,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
399,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
400,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
401,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
402,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
403,article1,https://www.news24.com/news24/southafrica/news/ppe-corruption-siu-refers-sandf-cases-to-npa-for-prosecution-moves-to-recover-millions-from-contractors-20211117,Erika Gibson,2021-11-17,https://cdn.24.co.za/files/Cms/General/d/9206/e807d46c4a864a1db1cf3a66f70ce7a8.jpg,"PPE corruption: SIU refers SANDF cases to NPA for prosecution, moves to recover millions from contractors"
404,article1,https://www.dailymaverick.co.za/article/2021-10-06-competition-commission-and-siu-investigate-polices-disinfectant-supplier-red-roses-africa/,Mark Heywood,2021-10-06,https://www.dailymaverick.co.za/wp-content/uploads/2021/10/MC-Red-Follow_4.jpg?w=1280,Competition Commission and SIU investigate police’s disinfectant supplier Red Roses Africa 
404,article2,https://www.dailymaverick.co.za/article/2021-09-20-la-vie-en-rose-a-single-mpumalanga-company-robbed-saps-of-hundreds-of-millions-in-covid-19-ppe-tender/,Mark Heywood,2021-09-20,https://www.dailymaverick.co.za/wp-content/uploads/2021/09/MC-Police-PPETheft-MJH-1-scaled.jpg?w=1280,La Vie en Rose: A single Mpumalanga company robbed SAPS of hundreds of millions in Covid-19 PPE tender
404,article3,https://www.dailymaverick.co.za/article/2021-10-06-competition-commission-and-siu-investigate-polices-disinfectant-supplier-red-roses-africa/,Mark Heywood,2021-10-06,https://www.dailymaverick.co.za/wp-content/uploads/2021/10/MC-Red-Follow_4.jpg?w=1280,Competition Commission and SIU investigate police’s disinfectant supplier Red Roses Africa 
405,article3,https://www.dailymaverick.co.za/article/2021-10-06-competition-commission-and-siu-investigate-polices-disinfectant-supplier-red-roses-africa/,Mark Heywood,2021-10-06,https://www.dailymaverick.co.za/wp-content/uploads/2021/10/MC-Red-Follow_4.jpg?w=1280,Competition Commission and SIU investigate police’s disinfectant supplier Red Roses Africa 
405,article1,https://www.dailymaverick.co.za/article/2021-10-06-competition-commission-and-siu-investigate-polices-disinfectant-supplier-red-roses-africa/,Mark Heywood,2021-10-06,https://www.dailymaverick.co.za/wp-content/uploads/2021/10/MC-Red-Follow_4.jpg?w=1280,Competition Commission and SIU investigate police’s disinfectant supplier Red Roses Africa 
405,article2,https://www.dailymaverick.co.za/article/2021-09-20-la-vie-en-rose-a-single-mpumalanga-company-robbed-saps-of-hundreds-of-millions-in-covid-19-ppe-tender/,Mark Heywood,2021-09-20,https://www.dailymaverick.co.za/wp-content/uploads/2021/09/MC-Police-PPETheft-MJH-1-scaled.jpg?w=1280,La Vie en Rose: A single Mpumalanga company robbed SAPS of hundreds of millions in Covid-19 PPE tender
406,article1,https://www.dailymaverick.co.za/article/2021-10-06-competition-commission-and-siu-investigate-polices-disinfectant-supplier-red-roses-africa/,Mark Heywood,2021-10-06,https://www.dailymaverick.co.za/wp-content/uploads/2021/10/MC-Red-Follow_4.jpg?w=1280,Competition Commission and SIU investigate police’s disinfectant supplier Red Roses Africa 
406,article2,https://www.dailymaverick.co.za/article/2021-09-20-la-vie-en-rose-a-single-mpumalanga-company-robbed-saps-of-hundreds-of-millions-in-covid-19-ppe-tender/,Mark Heywood,2021-09-20,https://www.dailymaverick.co.za/wp-content/uploads/2021/09/MC-Police-PPETheft-MJH-1-scaled.jpg?w=1280,La Vie en Rose: A single Mpumalanga company robbed SAPS of hundreds of millions in Covid-19 PPE tender
406,article3,https://www.dailymaverick.co.za/article/2021-10-06-competition-commission-and-siu-investigate-polices-disinfectant-supplier-red-roses-africa/,Mark Heywood,2021-10-06,https://www.dailymaverick.co.za/wp-content/uploads/2021/10/MC-Red-Follow_4.jpg?w=1280,Competition Commission and SIU investigate police’s disinfectant supplier Red Roses Africa 
